"id","player_api_id","player_name","player_fifa_api_id","birthday","height","weight"
2731,42691,"Domenico Maietta",137774,"1982-08-03 00:00:00",182.88,165
2732,74435,"Domingo Cisma",171016,"1982-02-09 00:00:00",182.88,172
2735,36934,"Dominic Maroh",190670,"1987-03-04 00:00:00",185.42,187
2739,213061,"Dominik Kaiser",201066,"1988-09-16 00:00:00",170.18,148
2740,303905,"Dominik Kohr",212212,"1994-01-31 00:00:00",182.88,165
2741,29255,"Dominik Kumbela",150496,"1984-04-20 00:00:00",172.72,157
2744,27437,"Dominik Reinhardt",137261,"1984-12-19 00:00:00",187.96,179
2746,35818,"Dominik Schmidt",193310,"1987-07-01 00:00:00",187.96,172
2747,27485,"Dominik Stroh-Engel",167437,"1985-11-27 00:00:00",195.58,201
2748,303800,"Dominique Heintz",206198,"1993-08-15 00:00:00",187.96,192
2750,96598,"Dominique Malonga",183660,"1989-01-08 00:00:00",185.42,176
2752,32942,"Don Cowie",51513,"1983-02-15 00:00:00",177.8,161
2755,242308,"Dong-Won Ji",199266,"1991-05-28 00:00:00",187.96,170
2756,39351,"Doni",134982,"1979-10-22 00:00:00",193.04,201
2765,75405,"Dorge Kouemaha",189133,"1983-06-28 00:00:00",182.88,198
2769,40855,"Dorin Goian",165180,"1980-12-12 00:00:00",193.04,183
2770,158263,"Dorlan Pabon",196143,"1988-01-24 00:00:00",167.64,161
2771,35495,"Dorus De Vries",27532,"1980-12-29 00:00:00",190.5,212
2778,156726,"Douglas Costa",190483,"1990-09-14 00:00:00",172.72,143
2779,346000,"Douglas Santos",210822,"1994-03-22 00:00:00",175.26,152
2783,172116,"Douglas",193429,"1990-08-06 00:00:00",170.18,148
2790,46104,"Dries Mertens",175943,"1987-05-06 00:00:00",170.18,134
2794,36034,"Du-Ri Cha",140057,"1980-07-25 00:00:00",180.34,174
2796,37450,"Duda",110283,"1980-06-27 00:00:00",175.26,157
2797,21853,"Dudley Campbell",150746,"1981-11-12 00:00:00",177.8,159
2798,37439,"Dudu Aouate",17912,"1977-10-17 00:00:00",187.96,192
2802,75445,"Duje Cop",189536,"1990-02-01 00:00:00",182.88,161
2803,520230,"Duncan Watmore",216268,"1994-03-08 00:00:00",175.26,159
2804,30983,"Dusan Basta",167514,"1984-08-18 00:00:00",182.88,159
2809,22824,"Dusan Svento",181274,"1985-08-01 00:00:00",177.8,154
2810,94267,"Dusan Tadic",199434,"1988-11-20 00:00:00",180.34,168
2811,75467,"Dusan Vasiljevic",186441,"1982-05-07 00:00:00",185.42,176
2813,26368,"Dusko Tosic",176377,"1985-01-19 00:00:00",185.42,172
2815,116555,"Duvan Zapata",215333,"1991-04-01 00:00:00",187.96,194
2816,363340,"Dwight Gayle",205670,"1990-10-20 00:00:00",177.8,161
2817,42703,"Dwight Tiendalli",172630,"1985-10-21 00:00:00",175.26,161
2818,19310,"Dyego Rocha Coelho",135080,"1983-03-22 00:00:00",177.8,159
2833,31052,"Eddie Johnson",46727,"1984-03-31 00:00:00",182.88,179
2834,369859,"Eddy Israfilov",206035,"1992-08-02 00:00:00",190.5,176
2836,107417,"Eden Hazard",183277,"1991-01-07 00:00:00",172.72,163
2837,268394,"Edenilson",204032,"1989-12-18 00:00:00",175.26,168
2839,362198,"Eder Citadin Martins",178311,"1986-11-15 00:00:00",177.8,163
2842,150026,"Eder",189795,"1987-12-22 00:00:00",187.96,179
2847,26294,"Ederson",156272,"1986-01-13 00:00:00",180.34,163
2849,38060,"Edgar Alvarez",161941,"1980-01-18 00:00:00",172.72,168
2850,477493,"Edgar Antonio Mendez",219728,"1991-04-30 00:00:00",187.96,165
2851,30920,"Edgar Barreto",152922,"1984-07-15 00:00:00",182.88,172
2854,179491,"Edgar Prib",192732,"1989-12-15 00:00:00",180.34,170
2857,128360,"Edimar Fraga",188277,"1986-05-21 00:00:00",180.34,154
2859,15403,"Edin Dzeko",180930,"1986-03-17 00:00:00",193.04,185
2860,19436,"Edinho",152847,"1983-01-15 00:00:00",182.88,185
2861,33800,"Edinho",164857,"1982-07-07 00:00:00",182.88,159
2862,49677,"Edinson Cavani",179813,"1987-02-14 00:00:00",182.88,157
2868,37390,"Edmond Kapllani",157803,"1982-07-31 00:00:00",185.42,185
2869,362121,"Edoardo Goldaniga",223524,"1993-11-02 00:00:00",187.96,176
2873,26489,"Edson Braafheid",156655,"1983-04-08 00:00:00",180.34,168
2878,74757,"Edu Albacar",110368,"1979-11-16 00:00:00",177.8,157
2879,150647,"Edu Bedia",189958,"1989-03-23 00:00:00",182.88,163
2880,213707,"Edu Oriol",198139,"1986-11-05 00:00:00",175.26,154
2881,183479,"Edu Ramos",193757,"1992-02-17 00:00:00",177.8,148
2882,30448,"Edu",50712,"1978-05-15 00:00:00",187.96,176
2883,37783,"Edu",140526,"1981-11-30 00:00:00",185.42,176
2884,425595,"Eduard Campabadal",201401,"1993-01-26 00:00:00",177.8,170
2888,150093,"Eduardo Salvio",190972,"1990-07-13 00:00:00",172.72,150
2889,50661,"Eduardo Vargas",206655,"1989-11-20 00:00:00",175.26,154
2890,41704,"Eduardo",177491,"1983-02-25 00:00:00",177.8,159
2891,43283,"Eduardo",163873,"1982-09-19 00:00:00",187.96,185
2894,27974,"Edward Ofere",176791,"1986-03-28 00:00:00",190.5,185
2898,30726,"Edwin van der Sar",51539,"1970-10-29 00:00:00",198.12,196
2900,111885,"Efrain Juarez",167519,"1988-02-22 00:00:00",180.34,168
2902,46359,"Eggert Jonsson",172398,"1988-08-18 00:00:00",187.96,159
2903,56576,"Egidio Arevalo",182103,"1982-01-01 00:00:00",167.64,161
2904,75197,"Egoitz Jaio",112920,"1980-08-13 00:00:00",187.96,165
2905,79742,"Egor Filipenko",185363,"1988-04-10 00:00:00",193.04,185
2906,33074,"Eidur Gudjohnsen",5744,"1978-09-15 00:00:00",185.42,196
2908,102658,"Eke Uzoma",185240,"1989-08-11 00:00:00",167.64,143
2910,23927,"El Hadji Diouf",12253,"1981-01-15 00:00:00",180.34,165
2913,40198,"Elano",136137,"1981-06-14 00:00:00",175.26,161
2915,42247,"Eldin Jakupovic",52326,"1984-10-02 00:00:00",190.5,183
2917,156551,"Eliaquim Mangala",190531,"1991-02-13 00:00:00",187.96,185
2918,215804,"Elias Kachunga",201514,"1992-04-22 00:00:00",177.8,163
2919,171992,"Elias",187763,"1985-05-16 00:00:00",172.72,165
2925,11758,"Eliseu",2492,"1983-10-01 00:00:00",175.26,165
2929,26675,"Eljero Elia",172049,"1987-02-13 00:00:00",175.26,170
2930,22313,"Elkin Soto",168561,"1980-08-04 00:00:00",177.8,165
2932,46344,"Elliot Grandin",169063,"1987-10-17 00:00:00",177.8,146
2933,96456,"Elliott Bennett",186595,"1988-12-18 00:00:00",177.8,161
2934,33408,"Elliott L. Ward",161943,"1985-01-19 00:00:00",185.42,183
2942,67349,"Elsad Zverotic",158228,"1986-10-31 00:00:00",177.8,172
2943,293160,"Elseid Hysaj",210864,"1994-02-02 00:00:00",182.88,154
2946,22535,"Elson",137818,"1981-11-16 00:00:00",172.72,148
2949,39745,"Elvis Abbruscato",157774,"1981-04-14 00:00:00",182.88,172
2955,317775,"Emanuel Insua",215144,"1991-04-10 00:00:00",180.34,181
2957,24167,"Emanuel Pogatetz",12940,"1983-01-16 00:00:00",190.5,198
2958,30548,"Emanuel Rivas",143168,"1983-03-17 00:00:00",175.26,143
2960,35626,"Emanuele Belardi",2181,"1977-10-09 00:00:00",187.96,176
2961,42041,"Emanuele Calaio",149224,"1982-01-08 00:00:00",177.8,165
2962,41513,"Emanuele D'Anna",138923,"1982-05-23 00:00:00",177.8,165
2963,167634,"Emanuele Giaccherini",192841,"1985-05-05 00:00:00",167.64,132
2964,39354,"Emanuele Manitta",137178,"1977-01-12 00:00:00",187.96,183
2965,42647,"Emanuele Pesoli",165244,"1980-08-31 00:00:00",187.96,181
2966,300236,"Emanuele Suagher",216789,"1992-11-26 00:00:00",193.04,181
2969,163557,"Emerson",205707,"1980-08-16 00:00:00",187.96,176
2973,70610,"Emil Gabriel Jula",155445,"1980-01-03 00:00:00",193.04,187
2974,24516,"Emil Hallfredsson",133249,"1984-06-29 00:00:00",185.42,183
2976,259306,"Emil Krafth",207650,"1994-08-02 00:00:00",180.34,174
2978,34466,"Emile Heskey",2231,"1978-01-11 00:00:00",185.42,205
2981,56961,"Emiliano Alfaro",207677,"1988-04-28 00:00:00",172.72,154
2983,27705,"Emiliano Bonazzoli",7766,"1979-01-20 00:00:00",193.04,183
2984,18784,"Emiliano Daniel Armenteros",162949,"1986-01-18 00:00:00",180.34,172
2985,47547,"Emiliano Insua",179696,"1989-01-07 00:00:00",180.34,174
2986,268375,"Emiliano Martinez",202811,"1992-09-02 00:00:00",193.04,187
2987,34008,"Emiliano Moretti",46736,"1981-06-11 00:00:00",182.88,174
2989,394825,"Emiliano Velazquez",225299,"1994-04-30 00:00:00",185.42,174
2990,41671,"Emiliano Viviano",168354,"1985-12-01 00:00:00",195.58,198
2993,103904,"Emilio Nsue",167797,"1989-09-30 00:00:00",180.34,170
2997,26255,"Emir Spahic",141200,"1980-08-18 00:00:00",185.42,179
2998,30960,"Emmanuel Adebayor",53050,"1984-02-26 00:00:00",190.5,181
2999,192325,"Emmanuel Agyemang-Badu",192575,"1990-12-02 00:00:00",172.72,157
3001,42420,"Emmanuel Cascione",169387,"1983-09-22 00:00:00",187.96,176
3003,30935,"Emmanuel Eboue",134783,"1983-06-04 00:00:00",177.8,161
3004,183670,"Emmanuel Emenike",199835,"1987-05-10 00:00:00",182.88,198
3005,159596,"Emmanuel Frimpong",190445,"1992-01-10 00:00:00",180.34,148
3009,112012,"Emmanuel Mayuka",196819,"1990-11-21 00:00:00",177.8,159
3010,161420,"Emmanuel Riviere",188289,"1990-03-03 00:00:00",182.88,168
3012,35472,"Emmerson Boyce",11346,"1979-09-24 00:00:00",182.88,157
3013,24217,"Emre Belozoglu",80,"1980-09-07 00:00:00",170.18,159
3014,307021,"Emre Can",208333,"1994-01-12 00:00:00",187.96,181
3016,38536,"Enaut Zubikarai",155961,"1984-02-26 00:00:00",185.42,185
3018,141576,"Enda Stevens",192546,"1990-07-09 00:00:00",182.88,172
3020,170341,"Eneko Boveda",192122,"1988-12-14 00:00:00",180.34,170
3021,295198,"Eneko Satrustegui",206522,"1990-09-25 00:00:00",182.88,165
3026,195927,"Enner Valencia",220295,"1989-11-04 00:00:00",175.26,163
3029,282461,"Enric Saborit",201990,"1992-04-27 00:00:00",185.42,159
3031,33861,"Enrique Corrales",146745,"1982-03-01 00:00:00",175.26,152
3032,32995,"Enrique de Lucas",110852,"1978-08-17 00:00:00",175.26,157
3035,34000,"Enzo Maresca",10863,"1980-02-10 00:00:00",180.34,170
3036,40148,"Enzo Perez",196432,"1986-02-22 00:00:00",177.8,157
3038,193930,"Enzo Roco",212225,"1992-08-16 00:00:00",187.96,181
3042,150509,"Eran Zahavi",204399,"1987-07-25 00:00:00",177.8,179
3045,73448,"Eren Derdiyok",179972,"1988-06-12 00:00:00",190.5,203
3046,30738,"Eric Abidal",141645,"1979-07-11 00:00:00",185.42,163
3049,574200,"Eric Bertrand Bailly",225508,"1994-04-12 00:00:00",187.96,170
3052,361315,"Eric Dier",202335,"1994-01-15 00:00:00",187.96,183
3054,331528,"Eric Durm",207920,"1992-05-12 00:00:00",182.88,159
3057,94812,"Eric Lichaj",184456,"1988-11-17 00:00:00",177.8,176
3059,95082,"Eric Maxim Choupo-Moting",183569,"1989-03-23 00:00:00",190.5,201
3064,335606,"Erick Pulgar",213629,"1994-01-15 00:00:00",185.42,154
3068,30805,"Erik Edman",53460,"1978-11-11 00:00:00",180.34,179
3070,21123,"Erik Friberg",192169,"1986-02-10 00:00:00",180.34,146
3072,27843,"Erik Huseklepp",172280,"1984-09-05 00:00:00",185.42,165
3073,36050,"Erik Jendrisek",177965,"1986-10-26 00:00:00",175.26,163
3075,174850,"Erik Lamela",170368,"1992-03-25 00:00:00",182.88,154
3076,411616,"Erik Moran",201991,"1991-05-25 00:00:00",187.96,165
3077,26461,"Erik Nevland",1393,"1977-11-10 00:00:00",177.8,154
3078,37194,"Erik Pieters",178567,"1988-08-07 00:00:00",182.88,190
3083,39638,"Erjon Bogdani",140906,"1977-04-14 00:00:00",190.5,196
3085,177942,"Ermin Bicakcic",201860,"1990-01-24 00:00:00",185.42,185
3090,183331,"Ernesto Galan",193369,"1986-06-17 00:00:00",180.34,174
3091,97789,"Eros Pisano",183454,"1987-03-31 00:00:00",185.42,183
3092,12005,"Ersen Martin",144359,"1979-05-23 00:00:00",195.58,187
3094,38828,"Ervin Skela,30",101288,"1976-11-17 00:00:00",172.72,150
3095,45413,"Ervin Zukanovic",190931,"1987-02-11 00:00:00",187.96,187
3096,42971,"Erwin Hoffer",159354,"1987-04-14 00:00:00",177.8,159
3100,80555,"Esparza Jokin Arcaya",190202,"1988-06-15 00:00:00",177.8,150
3102,30930,"Esteban Cambiasso",138123,"1980-08-18 00:00:00",177.8,172
3104,41156,"Esteban Granero",178085,"1987-07-02 00:00:00",180.34,165
3105,21785,"Esteban Solari",162233,"1980-06-02 00:00:00",187.96,185
3106,33731,"Esteban",146527,"1975-06-27 00:00:00",177.8,154
3108,41365,"Etienne Capoue",178213,"1988-07-11 00:00:00",187.96,176
3111,150747,"Etrit Berisha",189296,"1989-03-10 00:00:00",193.04,203
3112,150468,"Ettore Mendicino",192275,"1990-02-01 00:00:00",182.88,172
3115,27420,"Eugen Polanski",165174,"1986-03-17 00:00:00",182.88,172
3117,27661,"Eugenio Corini",5244,"1970-07-30 00:00:00",172.72,148
3118,162885,"Eugenio Lamanna",190769,"1989-08-07 00:00:00",185.42,176
3119,192780,"Eunan O'Kane",197953,"1990-07-10 00:00:00",172.72,185
3120,38999,"Euzebiusz Smolarek",45701,"1981-01-09 00:00:00",177.8,150
3122,29580,"Evaldo",163018,"1982-03-18 00:00:00",182.88,168
3130,108568,"Ever Banega",178562,"1988-06-29 00:00:00",175.26,157
3135,38577,"Ewerthon",25249,"1981-06-10 00:00:00",175.26,148
3137,118730,"Eyong Enoh",190277,"1986-03-23 00:00:00",177.8,165
3138,290411,"Ezekiel Fryers",206489,"1992-09-09 00:00:00",182.88,176
3139,199916,"Ezequiel Adrian Cirigliano",199666,"1992-01-24 00:00:00",172.72,157
3140,42901,"Ezequiel Alejo Carboni",143183,"1979-04-04 00:00:00",177.8,174
3142,37581,"Ezequiel Garay",170481,"1986-10-10 00:00:00",187.96,176
3143,18925,"Ezequiel Lavezzi",159065,"1985-05-03 00:00:00",172.72,165
3144,25753,"Ezequiel Luna",189889,"1986-11-19 00:00:00",177.8,163
3145,164029,"Ezequiel Munoz",186695,"1990-10-08 00:00:00",185.42,181
3146,215768,"Ezequiel Rescaldani",215183,"1992-06-11 00:00:00",190.5,183
3149,26959,"Fabian Boll",183156,"1979-06-16 00:00:00",193.04,194
3150,6911,"Fabian Canobbio",146543,"1980-03-10 00:00:00",177.8,165
3151,78324,"Fabian Delph",183427,"1989-11-21 00:00:00",175.26,132
3152,30251,"Fabian Ernst",11110,"1979-05-30 00:00:00",182.88,176
3153,95228,"Fabian Frei",183346,"1989-01-08 00:00:00",182.88,170
3154,114963,"Fabian Giefer",193222,"1990-05-17 00:00:00",195.58,205
3155,310355,"Fabian Holland",208470,"1990-07-11 00:00:00",172.72,163
3156,37357,"Fabian Johnson",177159,"1987-12-11 00:00:00",182.88,163
3157,42297,"Fabian Lustenberger",177019,"1988-05-02 00:00:00",180.34,154
3158,115297,"Fabian Monzon",186550,"1987-04-13 00:00:00",177.8,181
3159,49836,"Fabian Orellana",192492,"1986-01-27 00:00:00",170.18,154
3161,156793,"Fabian Rinaudo",192371,"1987-05-08 00:00:00",175.26,172
3162,189982,"Fabian Schaer",210047,"1991-12-20 00:00:00",185.42,187
3163,6853,"Fabian Vargas",139234,"1980-04-17 00:00:00",177.8,157
3165,605654,"Fabian",226271,"1996-04-03 00:00:00",187.96,154
3167,41666,"Fabiano Santacroce",182177,"1986-08-24 00:00:00",180.34,159
3178,34222,"Fabio Aurelio",24894,"1979-09-24 00:00:00",172.72,163
3179,184822,"Fabio Borini",186200,"1991-03-23 00:00:00",180.34,163
3180,34520,"Fabio Cannavaro",1183,"1973-09-13 00:00:00",175.26,165
3182,39701,"Fabio Caserta",163927,"1978-09-24 00:00:00",177.8,170
3183,30468,"Fabio Celestini",117321,"1975-10-31 00:00:00",185.42,183
3184,39502,"Fabio Ceravolo",173162,"1987-03-05 00:00:00",180.34,161
3185,29590,"Fabio Coentrao",171688,"1988-03-11 00:00:00",177.8,154
3186,41708,"Fabio Coltorti",120718,"1980-12-03 00:00:00",198.12,209
3187,113239,"Fabio Daprela",186950,"1991-02-19 00:00:00",180.34,143
3192,25588,"Fabio Firmani",149085,"1978-05-26 00:00:00",177.8,152
3193,121286,"Fabio Francesco Sciacca",192253,"1989-05-16 00:00:00",182.88,170
3194,27605,"Fabio Galante",4600,"1973-11-20 00:00:00",185.42,176
3195,34320,"Fabio Grosso",45733,"1977-11-28 00:00:00",190.5,181
3196,31288,"Fabio Liverani",45124,"1976-04-29 00:00:00",175.26,161
3198,26956,"Fabio Morena",183322,"1980-03-19 00:00:00",180.34,168
3201,39540,"Fabio Quagliarella",159261,"1983-01-31 00:00:00",180.34,174
3204,33337,"Fabio Simplicio",136185,"1979-09-23 00:00:00",172.72,152
3205,150176,"Fabio",189680,"1990-07-09 00:00:00",172.72,143
3207,47566,"Fabri",177723,"1987-12-17 00:00:00",182.88,176
3210,34045,"Fabrice Ehret",2091,"1979-09-28 00:00:00",182.88,154
3211,35532,"Fabrice Muamba",167702,"1988-04-06 00:00:00",187.96,172
3213,363363,"Fabrice Olinga",211214,"1996-05-12 00:00:00",172.72,146
3215,30929,"Fabricio Coloccini",48745,"1982-01-22 00:00:00",182.88,183
3216,166872,"Fabricio",191065,"1990-02-20 00:00:00",187.96,181
3218,670927,"Fabrizio Alastra",230674,"1997-10-01 00:00:00",185.42,174
3219,22283,"Fabrizio Cacciatore",188334,"1986-10-08 00:00:00",182.88,187
3220,39397,"Fabrizio Grillo",178437,"1987-02-02 00:00:00",177.8,163
3221,32747,"Fabrizio Miccoli",53116,"1979-06-27 00:00:00",167.64,161
3224,103941,"Facundo Parra",210954,"1985-06-15 00:00:00",182.88,181
3225,113318,"Facundo Sebastian Roncaglia",183966,"1987-02-10 00:00:00",177.8,168
3226,20446,"Fagner",183614,"1989-06-11 00:00:00",167.64,148
3231,147614,"Fallou Diagne",194196,"1989-08-14 00:00:00",185.42,176
3232,178770,"Fanol Perdedaj",192989,"1991-07-16 00:00:00",172.72,154
3233,187017,"Faouzi Ghoulam",201454,"1991-02-01 00:00:00",187.96,176
3238,26173,"Faryd Mondragon",143743,"1971-06-21 00:00:00",190.5,207
3240,41034,"Faton Toski",177590,"1987-02-17 00:00:00",187.96,181
3241,143795,"Fausto Rossi",189477,"1990-12-03 00:00:00",175.26,148
3243,279173,"Faycal Fajr",205083,"1988-08-01 00:00:00",177.8,159
3247,244136,"Fede Vico",204346,"1994-07-04 00:00:00",167.64,141
3248,27658,"Federico Agliardi",107579,"1983-02-11 00:00:00",190.5,190
3251,24622,"Federico Balzaretti",113176,"1981-12-06 00:00:00",177.8,154
3252,365624,"Federico Barba",211557,"1993-09-01 00:00:00",187.96,170
3253,414245,"Federico Bernardeschi",212404,"1994-02-16 00:00:00",182.88,165
3254,150388,"Federico Casarini",189736,"1989-08-07 00:00:00",180.34,159
3255,244816,"Federico Ceccherini",210964,"1992-05-11 00:00:00",185.42,159
3256,438507,"Federico Di Francesco",213814,"1994-06-14 00:00:00",177.8,157
3257,181921,"Federico Dionisi",173132,"1987-06-16 00:00:00",177.8,150
3258,95509,"Federico Fazio",179847,"1987-03-17 00:00:00",195.58,201
3259,155050,"Federico Fernandez",201988,"1989-02-22 00:00:00",190.5,183
3260,165709,"Federico Macheda",186140,"1991-08-22 00:00:00",182.88,170
3261,39599,"Federico Marchetti",139668,"1983-02-07 00:00:00",187.96,183
3262,528439,"Federico Mattiello",220466,"1995-07-14 00:00:00",182.88,170
3263,474680,"Federico Nicolas Cartabia",216796,"1993-01-20 00:00:00",170.18,143
3264,41497,"Federico Peluso",178418,"1984-01-20 00:00:00",187.96,181
3265,42524,"Federico Piovaccari",170309,"1984-09-01 00:00:00",180.34,170
3266,522203,"Federico Ricca",232437,"1994-12-01 00:00:00",177.8,159
3267,309539,"Federico Ricci",220513,"1994-05-27 00:00:00",175.26,139
3269,251384,"Federico Viviani",202828,"1992-03-24 00:00:00",180.34,165
3272,213744,"Felice Natalino",201387,"1992-03-24 00:00:00",185.42,163
3273,230190,"Felipe Anderson",201995,"1993-04-15 00:00:00",175.26,154
3275,41622,"Felipe Caicedo",175254,"1988-09-05 00:00:00",182.88,185
3278,127370,"Felipe Mattioni Rohde",184965,"1988-10-15 00:00:00",180.34,165
3279,33888,"Felipe Melo",135475,"1983-08-26 00:00:00",182.88,176
3284,20396,"Felipe Santana",176957,"1986-03-17 00:00:00",193.04,187
3285,49897,"Felipe Seymour",203798,"1987-07-23 00:00:00",175.26,165
3286,101201,"Felipe",184820,"1987-08-07 00:00:00",187.96,174
3287,129462,"Felipe",188234,"1987-05-15 00:00:00",193.04,198
3289,27719,"Felipe",768,"1984-07-31 00:00:00",187.96,165
3291,23587,"Felix Bastians",170159,"1988-05-09 00:00:00",187.96,183
3292,237541,"Felix Klaus",202088,"1992-09-13 00:00:00",177.8,174
3293,164259,"Felix Kroos",191066,"1991-03-12 00:00:00",182.88,172
3295,637753,"Felix Passlack",228080,"1998-05-29 00:00:00",170.18,163
3296,614212,"Felix Platte",227604,"1996-02-11 00:00:00",190.5,194
3297,177953,"Felix Wiedwald",197439,"1990-03-15 00:00:00",190.5,181
3300,42390,"Ferdinando Coppola",7674,"1978-06-10 00:00:00",187.96,190
3301,42017,"Ferdinando Sforzini",177588,"1984-12-04 00:00:00",193.04,183
3303,253410,"Ferhan Hasani",205138,"1990-06-18 00:00:00",187.96,165
3306,38035,"Fernandez Aitor Tornavaca,29",112947,"1976-03-24 00:00:00",175.26,154
3307,171899,"Fernandinho",180281,"1985-11-25 00:00:00",170.18,146
3308,40196,"Fernandinho",135507,"1985-05-04 00:00:00",175.26,148
3310,37604,"Fernando Amorebieta",162123,"1985-03-29 00:00:00",190.5,185
3312,36154,"Fernando Belluschi",143587,"1983-09-10 00:00:00",172.72,172
3315,40710,"Fernando Cavenaghi",138787,"1983-09-21 00:00:00",177.8,179
3316,39198,"Fernando Damian Tissone",177981,"1986-07-24 00:00:00",180.34,170
3318,18814,"Fernando Gago",165517,"1986-04-10 00:00:00",177.8,154
3320,33030,"Fernando Llorente",162131,"1985-02-26 00:00:00",195.58,198
3322,68411,"Fernando Marquez",215262,"1987-12-10 00:00:00",182.88,190
3323,47563,"Fernando Martin Forestieri",178628,"1990-01-15 00:00:00",172.72,148
3324,30852,"Fernando Meira",47131,"1978-06-05 00:00:00",190.5,187
3325,34231,"Fernando Morientes",5661,"1976-04-05 00:00:00",185.42,174
3326,56829,"Fernando Muslera",182494,"1986-06-16 00:00:00",190.5,185
3327,33848,"Fernando Navarro",53014,"1982-06-25 00:00:00",175.26,154
3331,11555,"Fernando Soriano",51771,"1979-09-24 00:00:00",187.96,179
3332,30853,"Fernando Torres",49369,"1984-03-20 00:00:00",185.42,172
3333,183547,"Fernando Uribe",202460,"1988-01-01 00:00:00",180.34,168
3335,37491,"Fernando Varela",134599,"1979-09-01 00:00:00",180.34,172
3336,37426,"Fernando Vega",155861,"1984-07-03 00:00:00",177.8,157
3337,101103,"Fernando",184134,"1987-07-25 00:00:00",185.42,168
3338,175646,"Fernando",202642,"1992-03-03 00:00:00",175.26,176
3339,24612,"Fernando",135823,"1979-06-02 00:00:00",180.34,170
3342,33773,"Ferran Corominas",110377,"1983-01-05 00:00:00",175.26,154
3351,202610,"Fidel",189172,"1989-10-27 00:00:00",177.8,161
3355,27412,"Filip Daems",125071,"1978-10-31 00:00:00",180.34,174
3356,106292,"Filip Djordjevic",186524,"1987-09-28 00:00:00",185.42,176
3357,178538,"Filip Djuricic",193881,"1992-01-30 00:00:00",182.88,161
3358,287337,"Filip Helander",207555,"1993-04-22 00:00:00",193.04,183
3361,281012,"Filip Kostic",208574,"1992-11-01 00:00:00",182.88,181
3367,259439,"Filip Mladenovic",221969,"1991-08-15 00:00:00",180.34,143
3371,39846,"Filip Trojan",102021,"1983-02-21 00:00:00",172.72,159
3374,319975,"Filipe Augusto",207733,"1993-08-12 00:00:00",182.88,168
3378,41167,"Filipe Luis",164169,"1985-08-09 00:00:00",182.88,170
3382,45701,"Filipe",189640,"1987-05-28 00:00:00",177.8,159
3384,41355,"Filippo Antonelli",163905,"1978-07-13 00:00:00",172.72,157
3385,244970,"Filippo Falco",210329,"1992-02-11 00:00:00",170.18,154
3386,30729,"Filippo Inzaghi",1198,"1973-08-09 00:00:00",180.34,163
3387,74305,"Filippo Porcari",158738,"1984-04-28 00:00:00",175.26,168
3388,35852,"Fin Bartels",183332,"1987-02-07 00:00:00",175.26,152
3390,33931,"Fitz Hall",21144,"1980-12-20 00:00:00",193.04,183
3393,181203,"Flavio Nunes Ferreira",205545,"1991-10-19 00:00:00",180.34,165
3402,30679,"Florent Malouda",45601,"1980-06-13 00:00:00",180.34,161
3403,38700,"Florent Sinama-Pongolle",51934,"1984-10-20 00:00:00",175.26,152
3410,35883,"Florian Bruns",11215,"1979-08-21 00:00:00",187.96,187
3411,37379,"Florian Dick",137708,"1984-11-09 00:00:00",182.88,185
3412,27518,"Florian Fromlowitz",150490,"1986-07-02 00:00:00",185.42,183
3413,617044,"Florian Grillitsch",228336,"1995-08-07 00:00:00",187.96,163
3414,291015,"Florian Hartherz",202512,"1993-05-29 00:00:00",187.96,183
3415,37731,"Florian Heller",102409,"1982-03-10 00:00:00",177.8,170
3419,94876,"Florian Jungwirth",189397,"1989-01-27 00:00:00",180.34,170
3421,45272,"Florian Klein",161857,"1986-11-17 00:00:00",182.88,159
3422,27363,"Florian Kringe",52104,"1982-08-18 00:00:00",187.96,183
3423,26955,"Florian Lechner",150425,"1981-03-03 00:00:00",177.8,172
3426,276760,"Florian Niederlechner",211899,"1990-10-24 00:00:00",185.42,190
3429,254308,"Florian Thauvin",204970,"1993-01-26 00:00:00",177.8,154
3430,212879,"Florian Trinks",192437,"1992-03-11 00:00:00",182.88,174
3433,599425,"Florin Andone",225018,"1993-04-11 00:00:00",182.88,172
3436,215245,"Florin Gardos",204210,"1988-10-29 00:00:00",193.04,194
3440,287689,"Formose Mendy",192875,"1989-03-23 00:00:00",182.88,168
3444,102699,"Foued Kadir",187935,"1983-12-05 00:00:00",180.34,154
3447,24157,"Fraizer Campbell",169586,"1987-09-13 00:00:00",172.72,183
3448,105827,"Fran Merida",183520,"1990-03-04 00:00:00",175.26,163
3449,282713,"Fran Rico",174859,"1987-08-03 00:00:00",177.8,159
3450,518664,"Fran Serrano",221653,"1995-04-20 00:00:00",187.96,185
3451,41629,"Francelino Matuzalem",149242,"1980-06-10 00:00:00",177.8,163
3452,73024,"Francesco Acerbi",199845,"1988-08-10 00:00:00",193.04,194
3453,41243,"Francesco Antonioli",137129,"1969-09-14 00:00:00",187.96,181
3454,33826,"Francesco Arnau",268,"1975-03-23 00:00:00",185.42,179
3455,181920,"Francesco Bardi",193786,"1992-01-18 00:00:00",187.96,181
3456,41437,"Francesco Bega",51779,"1974-10-26 00:00:00",175.26,161
3457,27558,"Francesco Benussi",137734,"1981-10-15 00:00:00",187.96,176
3458,40656,"Francesco Bolzoni",188076,"1989-05-07 00:00:00",182.88,176
3459,155254,"Francesco Caputo",189053,"1987-08-06 00:00:00",180.34,163
